z,log10 L_bol [erg s^-1],log10 Phi [ cMpc^-1 dex^-1],lower uncertainity (log10),upper uncertainity (log10),Source
2,46.40620841212147,-5.170279596609016,0.256,0.256,Shen2020
2,45.924660070548796,-5.097446122739374,0.51,0.51,Shen2020
2,46.944190751957365,-5.447446122739374,0.31,0.31,Shen2020
2,48.04167057056532,-7.047446122739373,0.41000000000000003,0.41000000000000003,Shen2020
2,49.006317288629496,-8.947446122739374,0.81,0.81,Shen2020
2,45.0542436260761,-4.123270023225549,0.21000000000000002,0.21000000000000002,Shen2020
2,46.398902742227946,-4.92327002322555,0.21000000000000002,0.21000000000000002,Shen2020
2,47.76666453190977,-6.92327002322555,0.31,0.31,Shen2020
2,49.144321789905725,-8.973270023225549,0.51,0.51,Shen2020
2,44.82363333400633,-4.759638103010192,0.336,0.336,Shen2020
2,45.488220658713956,-4.479797406416149,0.24800000000000003,0.24800000000000003,Shen2020
2,46.16213185259434,-4.634699366401892,0.21100000000000002,0.21100000000000002,Shen2020
2,46.84247497434496,-5.236759357729855,0.21900000000000003,0.21900000000000003,Shen2020
2,47.52708840799278,-6.002676151696487,0.331,0.331,Shen2020
2,43.563290933812226,-4.271733780056407,0.81,0.81,Shen2020
2,44.19939760470395,-4.321733780056407,0.71,0.71,Shen2020
2,44.85179268546909,-4.571733780056407,0.81,0.81,Shen2020
2,45.516846617545546,-4.671733780056407,0.26,0.26,Shen2020
2,46.19108662125961,-4.791733780056407,0.21000000000000002,0.21000000000000002,Shen2020
2,46.871651307649564,-5.151733780056407,0.36,0.36,Shen2020
2,47.55640946805105,-5.871733780056407,0.46,0.46,Shen2020
2,44.15505901753814,-4.224075474585518,0.3987374008253528,0.3987374008253528,Shen2020
2,44.64224518246289,-4.38639611662654,0.21868171519986146,0.21868171519986146,Shen2020
2,45.1372119049694,-4.402854987513783,0.12876254186521296,0.12876254186521296,Shen2020
2,45.63841716862839,-4.448821808423797,0.1037228446659386,0.1037228446659386,Shen2020
2,46.14445414165593,-4.7988864296933205,0.14458510943855019,0.14458510943855019,Shen2020
2,46.65413082661796,-5.265388233637566,0.24547698546566932,0.24547698546566932,Shen2020
2,47.16649111572818,-5.903077266569277,0.5333952622815066,0.5333952622815066,Shen2020
2,47.68079840948382,-6.2202680030040645,0.35739671761409064,0.35739671761409064,Shen2020
2,48.19650162449115,-7.818699312240521,0.6595513658264756,0.6595513658264756,Shen2020
2,44.15505901753814,-3.8748988741242165,0.41156050553398127,0.41156050553398127,Shen2020
2,44.64224518246289,-4.1214598475728375,0.18955931265279946,0.18955931265279946,Shen2020
2,45.1372119049694,-4.428578911149016,0.16094679553981872,0.16094679553981872,Shen2020
2,45.63841716862839,-4.572499588082928,0.1640790368698426,0.1640790368698426,Shen2020
2,46.14445414165593,-4.876588377818479,0.20800895919340445,0.20800895919340445,Shen2020
2,46.65413082661796,-4.926778939112926,0.1570436519398497,0.1570436519398497,Shen2020
2,42.679401995923676,-3.1638007439469695,0.3411457254920822,0.3411457254920822,Shen2020
2,42.98059052582104,-3.38512056204343,0.19267020812909208,0.19267020812909208,Shen2020
2,43.287023221306136,-3.6803469816081713,0.14482721563164014,0.14482721563164014,Shen2020
2,43.59853866035385,-3.931727776327379,0.12621665999362586,0.12621665999362586,Shen2020
2,43.91486722133352,-4.032598135750005,0.0963286423979912,0.0963286423979912,Shen2020
2,44.23565002492526,-4.0907489677251805,0.07669189380756757,0.07669189380756757,Shen2020
2,44.560464737925585,-4.102416748265656,0.06346129424945544,0.06346129424945544,Shen2020
2,44.888854110764115,-4.299884167215109,0.06088411489501699,0.06088411489501699,Shen2020
2,45.22035315059766,-4.382347280065875,0.06488580479005866,0.06488580479005866,Shen2020
2,45.55451183165563,-4.521809135589454,0.07081805052910738,0.07081805052910738,Shen2020
2,45.8909117110342,-4.565897114151798,0.07045957722143979,0.07045957722143979,Shen2020
2,46.229176220039236,-4.862520121471048,0.07020186929008675,0.07020186929008675,Shen2020
2,46.56897539943528,-5.2017640697009675,0.07955503640890592,0.07955503640890592,Shen2020
2,46.910026350032865,-5.625005383660855,0.11385951151364825,0.11385951151364825,Shen2020
2,47.25209076302602,-6.315953731888298,0.2912088950636418,0.2912088950636418,Shen2020
2,47.59497073203069,-6.941835017152565,0.5747953747626122,0.5747953747626122,Shen2020
2,42.98059052582104,-3.453746443755235,0.41968414488807904,0.41968414488807904,Shen2020
2,43.287023221306136,-3.8891647713019157,0.2959405630257199,0.2959405630257199,Shen2020
2,43.59853866035385,-4.115131141982511,0.20503477365566547,0.20503477365566547,Shen2020
2,43.91486722133352,-4.17063830483376,0.14252738776902496,0.14252738776902496,Shen2020
2,44.23565002492526,-4.249489317878328,0.10506932660139888,0.10506932660139888,Shen2020
2,44.560464737925585,-4.3878110611246175,0.09104752226857092,0.09104752226857092,Shen2020
2,44.888854110764115,-4.444697057827748,0.07327990971498831,0.07327990971498831,Shen2020
2,45.22035315059766,-4.547104732890513,0.0680594708259583,0.0680594708259583,Shen2020
2,45.55451183165563,-4.571350720464569,0.06628452295598229,0.06628452295598229,Shen2020
2,45.8909117110342,-4.724406991634733,0.07683576881104835,0.07683576881104835,Shen2020
2,46.229176220039236,-4.927709179230068,0.08558294179237323,0.08558294179237323,Shen2020
2,46.56897539943528,-5.23092339315391,0.09433209079216608,0.09433209079216608,Shen2020
2,46.910026350032865,-5.702676650409478,0.11848873914419909,0.11848873914419909,Shen2020
2,47.25209076302602,-6.172931446176223,0.19180111267023858,0.19180111267023858,Shen2020
2,47.59497073203069,-6.800235994934315,0.40492707344732204,0.40492707344732204,Shen2020
2,50.35311657958129,-9.971213098111908,0.4382220327706723,0.4382220327706723,Shen2020
2,43.287023221306136,-3.6932755739214347,1.2491247511458965,1.2491247511458965,Shen2020
2,43.59853866035385,-3.950529199432322,0.47925315344855934,0.47925315344855934,Shen2020
2,43.91486722133352,-4.007751120531148,0.224984562207742,0.224984562207742,Shen2020
2,44.23565002492526,-3.9183686013828307,0.12481513494879691,0.12481513494879691,Shen2020
2,44.560464737925585,-4.031873809763578,0.0905877003519988,0.0905877003519988,Shen2020
2,44.888854110764115,-4.183304172671295,0.07265243937461928,0.07265243937461928,Shen2020
2,45.22035315059766,-4.256442007726503,0.060331119086605815,0.060331119086605815,Shen2020
2,45.55451183165563,-4.384483512813946,0.058444765883358445,0.058444765883358445,Shen2020
2,45.8909117110342,-4.583323807736453,0.06553009793730634,0.06553009793730634,Shen2020
2,46.229176220039236,-4.845866108885616,0.08127125437683945,0.08127125437683945,Shen2020
2,46.56897539943528,-5.246930790914233,0.10725249685043602,0.10725249685043602,Shen2020
2,46.910026350032865,-5.729422891414287,0.14174593925856072,0.14174593925856072,Shen2020
2,47.25209076302602,-6.34653470832716,0.22301043892730488,0.22301043892730488,Shen2020
2,47.59497073203069,-6.840075430004721,0.3794379436754445,0.3794379436754445,Shen2020
2,47.938503775518356,-7.13518455293668,0.41634675817686273,0.41634675817686273,Shen2020
2,48.28255771393502,-7.786287213192436,0.5791277062891764,0.5791277062891764,Shen2020
2,43.91486722133352,-3.9781339027332776,0.41179260257192163,0.41179260257192163,Shen2020
2,44.23565002492526,-3.9850221435938655,0.21667689045156413,0.21667689045156413,Shen2020
2,44.560464737925585,-4.116701495376757,0.14266637225353596,0.14266637225353596,Shen2020
2,44.888854110764115,-4.136417128797668,0.09516081110685802,0.09516081110685802,Shen2020
2,45.22035315059766,-4.233105820188459,0.07603753323484307,0.07603753323484307,Shen2020
2,45.55451183165563,-4.372077438631901,0.06766608448262289,0.06766608448262289,Shen2020
2,45.8909117110342,-4.559574460552536,0.06648572806722196,0.06648572806722196,Shen2020
2,46.229176220039236,-4.805358321221512,0.07999625722472213,0.07999625722472213,Shen2020
2,46.56897539943528,-5.1998118383919145,0.11194276797389711,0.11194276797389711,Shen2020
2,46.910026350032865,-5.716791468396386,0.1768495562086747,0.1768495562086747,Shen2020
2,47.25209076302602,-6.202667546221435,0.2385082915703498,0.2385082915703498,Shen2020
2,47.59497073203069,-6.7955984839323555,0.400162104442934,0.400162104442934,Shen2020
2,46.080132349658264,-4.64425576603062,0.36168212621705575,0.36168212621705575,Shen2020
2,46.41929387977644,-5.069950770690525,0.2541186298125615,0.2541186298125615,Shen2020
2,46.75982596518342,-5.49496300631954,0.2035960075694081,0.2035960075694081,Shen2020
2,47.10147111637671,-5.920551078531691,0.1899249795319491,0.1899249795319491,Shen2020
2,47.44401423439028,-6.618682826258103,0.29047571867119326,0.29047571867119326,Shen2020
2,47.78727788502299,-6.974342475097228,0.3641123635305903,0.3641123635305903,Shen2020
2,44.55393185869912,-4.104918687104918,0.2485606273598313,0.2485606273598313,Shen2020
2,45.40049607535673,-4.2413052240198015,0.09629001853342366,0.09629001853342366,Shen2020
2,46.263092110067845,-4.895882602114243,0.16051499783199064,0.16051499783199064,Shen2020
2,47.13568822586712,-6.118206824424519,0.29597377376667944,0.29597377376667944,Shen2020
2,48.01415503663821,-7.19206432431847,0.392775685337863,0.392775685337863,Shen2020
2,43.33033448546661,-3.716260322809169,0.20844612654042205,0.20844612654042205,Shen2020
2,43.95951778299196,-3.739258415028758,0.10594276311945648,0.10594276311945648,Shen2020
2,44.475650215637316,-3.8844531699458607,0.10236281428994153,0.10236281428994153,Shen2020
2,44.78340903217823,-4.084415944022603,0.11607172055448899,0.11607172055448899,Shen2020
2,44.981380183865525,-4.118652453694846,0.07996109734634536,0.07996109734634536,Shen2020
2,45.147179858874296,-4.128143247500603,0.06209539028269772,0.06209539028269772,Shen2020
2,45.313668180147445,-4.188460183722611,0.052356867323792626,0.052356867323792626,Shen2020
2,45.48079062531001,-4.331457358141206,0.05312288602807524,0.05312288602807524,Shen2020
2,45.64849491408113,-4.317795494815455,0.0411948089450671,0.0411948089450671,Shen2020
2,45.816731319901486,-4.520995160855574,0.046938041843361804,0.046938041843361804,Shen2020
2,45.98545288942688,-4.55769058153134,0.04402077912571411,0.04402077912571411,Shen2020
2,46.15461557927091,-4.6861047199683945,0.047860356969058986,0.047860356969058986,Shen2020
2,46.32417832070658,-4.921504448657648,0.0552004490479121,0.0552004490479121,Shen2020
2,46.49410302354022,-5.087748717682646,0.06246399251195211,0.06246399251195211,Shen2020
2,46.69162290085583,-5.416179416714375,0.06697167615341802,0.06697167615341802,Shen2020
2,46.89636340543183,-5.685720287763189,0.102706529733789,0.102706529733789,Shen2020
2,47.067262955442395,-6.093450777025064,0.15391305317849624,0.15391305317849624,Shen2020
2,47.2383913329667,-6.137898213623864,0.17376404255585132,0.17376404255585132,Shen2020
2,47.62243127280408,-7.067791622310336,0.17861220269983824,0.17861220269983824,Shen2020
2,48.08983018117863,-7.866304628714141,0.619247553804384,0.619247553804384,Shen2020
2,43.95951778299196,-4.039019611281461,0.4566443643090363,0.4566443643090363,Shen2020
2,44.86905845528028,-4.190079515730475,0.536507476092295,0.536507476092295,Shen2020
2,45.46739874078129,-4.400287413406826,0.49613081009338056,0.49613081009338056,Shen2020
2,45.93816454553247,-4.710278130570535,0.568320707638992,0.568320707638992,Shen2020
2,46.68480510885152,-5.139222856707742,0.6194073859560583,0.6194073859560583,Shen2020
2,47.40286784026847,-6.158074300715521,0.37980151276905194,0.37980151276905194,Shen2020
2,48.1586455038811,-7.567177107447285,0.37980098419539066,0.37980098419539066,Shen2020
2,43.95951778299196,-3.9904111870086867,0.5065514653754959,0.5065514653754959,Shen2020
2,44.86905845528028,-4.204447453747098,0.5536196204471622,0.5536196204471622,Shen2020
2,45.46739874078129,-4.507216839155794,0.5327216025479002,0.5327216025479002,Shen2020
2,45.93816454553247,-4.691333764407996,0.585946411611501,0.585946411611501,Shen2020
2,46.68480510885152,-5.116623483345023,0.5882401467793275,0.5882401467793275,Shen2020
2,47.40286784026847,-6.1418607051338086,0.4715234985407364,0.4715234985407364,Shen2020
2,48.1586455038811,-8.121436925790281,0.36672869548592657,0.36672869548592657,Shen2020
2,49.1926322449937,-9.39461950471403,0.36873205577771295,0.36873205577771295,Shen2020
2,44.151840720492324,-4.230378919661027,0.3798019358041871,0.3798019358041871,Shen2020
2,44.80315503949804,-4.2516034942545335,0.47152222096340357,0.47152222096340357,Shen2020
2,45.46739874078129,-4.455275039026098,0.5014700519459085,0.5014700519459085,Shen2020
2,46.141067317106895,-4.733092176409076,0.5736684138578398,0.5736684138578398,Shen2020
2,46.9920374762746,-5.4773457973259605,0.576239149993351,0.576239149993351,Shen2020
2,48.02103362634985,-7.482763468836845,0.3687318628929168,0.3687318628929168,Shen2020
2,43.95951778299196,-4.021567992648419,0.47152313256787326,0.47152313256787326,Shen2020
2,44.80315503949804,-4.206019771631567,0.49050127957427736,0.49050127957427736,Shen2020
2,45.46739874078129,-4.3469385821057935,0.5812038248600517,0.5812038248600517,Shen2020
2,46.141067317106895,-4.696932988504778,0.61061844996951,0.61061844996951,Shen2020
2,46.9920374762746,-5.652329832891282,0.5113969078788652,0.5113969078788652,Shen2020
2,48.02103362634985,-7.3041971439647595,0.4068542240188371,0.4068542240188371,Shen2020
2,44.18317567086329,-4.246265865823711,0.08306401783911908,0.08306401783911908,Shen2020
2,46.004820881246886,-5.403008431924458,0.11143931477812051,0.11143931477812051,Shen2020
2,47.88257589857233,-8.091088588149209,0.15220979334643148,0.15220979334643148,Shen2020
2,49.77863961420816,-9.497272429317924,0.29597377376667944,0.29597377376667944,Shen2020
2,46.21353469880215,-4.962067691441289,0.22,0.22,Shen2020
2,46.37029670204394,-5.215324905309269,0.19,0.19,Shen2020
2,46.527314650657374,-5.118414892301213,0.11,0.11,Shen2020
2,46.68456091491228,-5.51635490097325,0.16,0.16,Shen2020
2,46.842010490157094,-5.810206312010108,0.16,0.16,Shen2020
2,46.99964082612205,-6.180562799050057,0.19,0.19,Shen2020
2,47.1574316487895,-6.215324905309269,0.19,0.19,Shen2020
2,47.3153647805209,-6.63174831967532,0.36,0.36,Shen2020
2,47.47342396280416,-6.9234382890851585,0.41000000000000003,0.41000000000000003,Shen2020
2,47.78986402026658,-7.2338083110032825,0.46,0.46,Shen2020
2,46.85671632543639,-6.343551723756658,0.31167874102366055,0.31167874102366055,Shen2020
2,46.463432624537354,-5.553196744196443,0.10698065648194331,0.10698065648194331,Shen2020
2,46.07165143762812,-5.035322654834096,0.05901629041829692,0.05901629041829692,Shen2020
2,45.68185623514295,-4.81767957446894,0.05277567514526881,0.05277567514526881,Shen2020
2,45.29464633415681,-4.581533836325496,0.089133380953464,0.089133380953464,Shen2020
2,46.85671632543639,-5.691687883633099,0.11311916289292488,0.11311916289292488,Shen2020
2,46.463432624537354,-5.5835483365327105,0.14358581727498332,0.14358581727498332,Shen2020
2,46.07165143762812,-5.09360055447621,0.08721858646711954,0.08721858646711954,Shen2020
2,45.68185623514295,-4.935883812953825,0.07544285810724614,0.07544285810724614,Shen2020
2,47.0240556498881,-5.854549998667541,0.21000000000000002,0.21000000000000002,Shen2020
2,47.517668295050285,-6.914549998667541,0.2,0.2,Shen2020
3,48.004348311053775,-8.226085823382977,0.29398603170003024,0.29398603170003024,Shen2020
3,47.88555229174412,-7.996085823382976,0.1848244353841817,0.1848244353841817,Shen2020
3,47.7668016996971,-7.736085823382976,0.3499110631426119,0.3499110631426119,Shen2020
3,47.64810097967039,-7.606085823382976,0.1524400541075103,0.1524400541075103,Shen2020
3,47.52945498993454,-7.306085823382976,0.24162670975809603,0.24162670975809603,Shen2020
3,47.41086903632079,-6.986085823382976,0.1562395592332936,0.1562395592332936,Shen2020
3,47.29234890815285,-6.766085823382976,0.12542065625410567,0.12542065625410567,Shen2020
3,47.173900915965085,-6.726085823382976,0.13332779357119673,0.13332779357119673,Shen2020
3,48.004348311053775,-8.177255674939499,0.17564449090645198,0.17564449090645198,Shen2020
3,47.88555229174412,-7.937255674939501,0.1356470549343716,0.1356470549343716,Shen2020
3,47.7668016996971,-7.9672556749395005,0.1399907193184832,0.1399907193184832,Shen2020
3,47.64810097967039,-7.577255674939501,0.09245952047033283,0.09245952047033283,Shen2020
3,47.52945498993454,-7.2772556749395,0.06914784216805657,0.06914784216805657,Shen2020
3,47.41086903632079,-7.1072556749395,0.059857892013035464,0.059857892013035464,Shen2020
3,47.29234890815285,-6.957255674939501,0.052827853648649385,0.052827853648649385,Shen2020
3,47.173900915965085,-6.7272556749395,0.044569141315884866,0.044569141315884866,Shen2020
3,47.05553193085257,-6.627255674939501,0.041745773196354016,0.041745773196354016,Shen2020
3,46.93724942523106,-6.4372556749395,0.03849821447450401,0.03849821447450401,Shen2020
3,46.819061514704664,-6.2672556749395,0.08332635569273483,0.08332635569273483,Shen2020
3,45.051179792345074,-5.28232351014281,0.41000000000000003,0.41000000000000003,Shen2020
3,45.43639018078852,-4.914346724848215,0.26,0.26,Shen2020
3,45.82462587885165,-5.817436711840159,0.71,0.71,Shen2020
3,46.21521316795112,-5.185413497134753,0.21000000000000002,0.21000000000000002,Shen2020
3,46.60759600860368,-5.662534751854416,0.51,0.51,Shen2020
3,47.00133096428543,-5.402463363869341,0.31,0.31,Shen2020
3,46.30274938919056,-5.349808310757094,0.107,0.107,Shen2020
3,46.498927016664,-5.44671832376515,0.135,0.135,Shen2020
3,46.695469070946395,-5.60944562126285,0.165,0.165,Shen2020
3,46.89232641449732,-5.872687056037432,0.186,0.186,Shen2020
3,47.089455870598485,-6.270627064709469,0.279,0.279,Shen2020
3,47.28681967942052,-6.094535805653788,0.24400000000000002,0.24400000000000002,Shen2020
3,45.35387571973461,-4.828446865081787,0.10999999940395355,0.10999999940395355,Shen2020
3,45.74152605475755,-5.098446846008301,0.10999999940395355,0.10999999940395355,Shen2020
3,46.13166200626239,-5.418447017669678,0.1600000113248825,0.1600000113248825,Shen2020
3,46.523702409623326,-5.78844690322876,0.25999999046325684,0.25999999046325684,Shen2020
3,46.917180752433325,-5.78844690322876,0.3100000023841858,0.3100000023841858,Shen2020
3,45.35387571973461,-5.038328647613525,0.21000000834465027,0.21000000834465027,Shen2020
3,45.74152605475755,-5.288328647613525,0.3100000023841858,0.3100000023841858,Shen2020
3,46.13166200626239,-5.548328876495361,0.3100000023841858,0.3100000023841858,Shen2020
3,46.523702409623326,-5.548328876495361,0.5099999904632568,0.5099999904632568,Shen2020
3,46.769144615260714,-6.195034186487265,0.6536500000000001,0.6536500000000001,Shen2020
3,46.376158845066755,-6.045034186487266,0.41785000000000005,0.41785000000000005,Shen2020
3,45.98477356021719,-5.835034186487266,0.32805,0.32805,Shen2020
3,45.59549729463199,-5.515034186487266,0.27785000000000004,0.27785000000000004,Shen2020
3,45.20895568509834,-5.385034186487266,0.32805,0.32805,Shen2020
3,46.50961662559804,-6.356509769090219,0.32805,0.32805,Shen2020
3,46.11763579411181,-6.066509769090219,0.20350000000000001,0.20350000000000001,Shen2020
3,45.727578221542075,-6.096509769090219,0.32805,0.32805,Shen2020
3,45.34002930977245,-5.7565097690902185,0.27785000000000004,0.27785000000000004,Shen2020
3,46.43894064732519,-6.311638263619477,0.27785000000000004,0.27785000000000004,Shen2020
3,45.85215411717283,-5.960438263619477,0.17775000000000002,0.17775000000000002,Shen2020
3,45.463731502932454,-5.444838263619477,0.10329999999999999,0.10329999999999999,Shen2020
3,45.07828284907973,-5.259238263619477,0.083,0.083,Shen2020
3,47.487332131435146,-7.558731502927751,0.18000000000000002,0.18000000000000002,Shen2020
3,47.329262579677284,-7.238731502927751,0.13,0.13,Shen2020
3,47.17131773451541,-7.128731502927751,0.12,0.12,Shen2020
3,47.01351369396967,-6.938731502927751,0.09999999999999999,0.09999999999999999,Shen2020
3,46.85586845983656,-6.708731502927751,0.09,0.09,Shen2020
3,46.698402114541615,-6.458731502927751,0.08,0.08,Shen2020
3,46.54113700093906,-6.298731502927751,0.06999999999999999,0.06999999999999999,Shen2020
3,46.384097900802445,-6.188731502927751,0.06999999999999999,0.06999999999999999,Shen2020
3,46.227312206440416,-6.068731502927751,0.06999999999999999,0.06999999999999999,Shen2020
3,46.07081007839275,-6.018731502927751,0.06999999999999999,0.06999999999999999,Shen2020
3,45.91462458055513,-5.9487315029277505,0.06999999999999999,0.06999999999999999,Shen2020
3,47.48755387193362,-7.984271663093294,0.27,0.27,Shen2020
3,47.329484155772256,-7.424271663093294,0.15000000000000002,0.15000000000000002,Shen2020
3,47.171539124888554,-7.424271663093294,0.15000000000000002,0.15000000000000002,Shen2020
3,47.01373487475463,-7.354271663093294,0.14,0.14,Shen2020
3,46.85608940437461,-6.844271663093294,0.09,0.09,Shen2020
3,46.698622793130724,-6.644271663093294,0.08,0.08,Shen2020
3,46.54135738058157,-6.464271663093294,0.08,0.08,Shen2020
3,46.384317944958084,-6.284271663093294,0.06999999999999999,0.06999999999999999,Shen2020
3,46.2275318747936,-6.3242716630932945,0.08,0.08,Shen2020
3,46.07102932664499,-6.194271663093294,0.09,0.09,Shen2020
3,47.45166214937532,-7.980403566613209,0.32805,0.32805,Shen2020
3,47.38052803897272,-7.495403566613209,0.12065,0.12065,Shen2020
3,47.242282365391645,-7.272403566613209,0.0948,0.0948,Shen2020
3,47.13175878273062,-7.064403566613209,0.0757,0.0757,Shen2020
3,47.01736293217219,-6.768403566613209,0.056100000000000004,0.056100000000000004,Shen2020
3,46.903050267548466,-6.5864035666132095,0.04705,0.04705,Shen2020
3,46.788828304756045,-6.41440356661321,0.04145,0.04145,Shen2020
3,46.66290531328449,-6.271403566613209,0.0385,0.0385,Shen2020
3,46.552830694246445,-6.119403566613209,0.036,0.036,Shen2020
3,46.43109075633137,-6.03640356661321,0.0341,0.0341,Shen2020
3,46.31341778993506,-5.9084035666132095,0.0341,0.0341,Shen2020
3,46.199809636013,-5.867403566613209,0.03495,0.03495,Shen2020
3,46.08244398690152,-5.880403566613209,0.0371,0.0371,Shen2020
3,45.96525493923266,-5.864403566613209,0.04405,0.04405,Shen2020
3,47.47933168174657,-7.634496606594568,0.16805,0.16805,Shen2020
3,47.38447931011079,-7.432496606594568,0.1148,0.1148,Shen2020
3,47.258076908342986,-7.270496606594568,0.092,0.092,Shen2020
3,47.13965103829456,-7.171496606594568,0.08944999999999999,0.08944999999999999,Shen2020
3,47.02524971302486,-6.740496606594569,0.0579,0.0579,Shen2020
3,46.90699061849173,-6.631496606594569,0.05145,0.05145,Shen2020
3,46.788828304756045,-6.4234966065945684,0.04555,0.04555,Shen2020
3,46.67077175559292,-6.316496606594568,0.04455,0.04455,Shen2020
3,46.556760093571064,-6.143496606594568,0.041850000000000005,0.041850000000000005,Shen2020
3,46.43894064732519,-6.093496606594568,0.03935,0.03935,Shen2020
3,46.32125812975711,-6.025496606594568,0.03855,0.03855,Shen2020
3,46.199809636013,-6.063496606594568,0.0407,0.0407,Shen2020
3,46.09026302924756,-6.0724966065945685,0.04395,0.04395,Shen2020
3,45.96915824019839,-6.051496606594569,0.05040000000000001,0.05040000000000001,Shen2020
3,47.487237889435036,-7.829920145768819,0.245,0.245,Shen2020
3,47.38843065584856,-7.507920145768819,0.1598,0.1598,Shen2020
3,47.258076908342986,-7.258920145768819,0.1176,0.1176,Shen2020
3,47.13965103829456,-6.900920145768819,0.08825,0.08825,Shen2020
3,47.03313688694194,-6.722920145768819,0.0757,0.0757,Shen2020
3,46.91487164246861,-6.651920145768819,0.0691,0.0691,Shen2020
3,46.80063993061145,-6.477920145768819,0.06055,0.06055,Shen2020
3,46.686506176196545,-6.211920145768819,0.05335,0.05335,Shen2020
3,46.56461931035496,-6.300920145768819,0.0593,0.0593,Shen2020
3,46.442865821134546,-6.271920145768819,0.051050000000000005,0.051050000000000005,Shen2020
3,46.32909913185982,-6.157920145768819,0.045750000000000006,0.045750000000000006,Shen2020
3,46.21155536651652,-6.109920145768819,0.04635,0.04635,Shen2020
3,46.10199305442852,-6.099920145768819,0.04885,0.04885,Shen2020
3,45.98477356021719,-6.134920145768819,0.059949999999999996,0.059949999999999996,Shen2020
3,47.57817866406825,-8.335889393029458,0.6536500000000001,0.6536500000000001,Shen2020
3,47.495144372671525,-8.028889393029457,0.245,0.245,Shen2020
3,47.3923820759583,-7.482889393029458,0.1074,0.1074,Shen2020
3,47.26992367996585,-7.315889393029458,0.08605,0.08605,Shen2020
3,47.15149009641418,-6.959889393029457,0.06055,0.06055,Shen2020
3,47.04496837967852,-6.823889393029458,0.0516,0.0516,Shen2020
3,46.922753093776876,-6.734889393029458,0.04795,0.04795,Shen2020
3,46.804577372516164,-6.568889393029457,0.043750000000000004,0.043750000000000004,Shen2020
3,46.69044009917165,-6.4388893930294575,0.0409,0.0409,Shen2020
3,46.568549127010435,-6.376889393029458,0.0391,0.0391,Shen2020
3,46.45071662321049,-6.332889393029458,0.0382,0.0382,Shen2020
3,46.33301988010202,-6.227889393029458,0.03615,0.03615,Shen2020
3,46.21547096882778,-6.182889393029458,0.03835,0.03835,Shen2020
3,46.1059034504688,-6.117889393029458,0.039650000000000005,0.039650000000000005,Shen2020
3,47.62563965885519,-8.43799852876148,0.32805,0.32805,Shen2020
3,47.522819209660746,-8.07799852876148,0.14645000000000002,0.14645000000000002,Shen2020
3,47.40423678025199,-7.60499852876148,0.08499999999999999,0.08499999999999999,Shen2020
3,47.281771185043425,-7.40599852876148,0.0681,0.0681,Shen2020
3,47.16727675546813,-7.21699852876148,0.056549999999999996,0.056549999999999996,Shen2020
3,47.05285652600812,-7.04899852876148,0.04755,0.04755,Shen2020
3,46.93063496988162,-6.8879985287614796,0.041550000000000004,0.041550000000000004,Shen2020
3,46.816390393289126,-6.75699852876148,0.03735,0.03735,Shen2020
3,46.69437414853522,-6.59599852876148,0.0336,0.0336,Shen2020
3,46.58033940522935,-6.54499852876148,0.033,0.033,Shen2020
3,46.46642003311912,-6.51099852876148,0.03465,0.03465,Shen2020
3,46.34478310802943,-6.38399852876148,0.035750000000000004,0.035750000000000004,Shen2020
3,46.23113515886478,-6.2629985287614796,0.0395,0.0395,Shen2020
3,46.11763579411181,-6.07599852876148,0.04685,0.04685,Shen2020
3,47.63355069949403,-8.310046209855,0.20350000000000001,0.20350000000000001,Shen2020
3,47.546543114552954,-7.855046209855001,0.12765,0.12765,Shen2020
3,47.420044080150106,-7.689046209855001,0.1074,0.1074,Shen2020
3,47.285720515239944,-7.575046209855001,0.08714999999999999,0.08714999999999999,Shen2020
3,47.17122364134041,-7.317046209855001,0.06534999999999999,0.06534999999999999,Shen2020
3,47.05680074365446,-7.178046209855001,0.06055,0.06055,Shen2020
3,46.942458575020666,-7.012046209855001,0.05235,0.05235,Shen2020
3,46.8203282974296,-6.996046209855001,0.04925,0.04925,Shen2020
3,46.70224262495304,-6.938046209855001,0.048650000000000006,0.048650000000000006,Shen2020
3,46.58820027693788,-6.847046209855001,0.04855,0.04855,Shen2020
3,46.47427263409141,-6.755046209855001,0.05075,0.05075,Shen2020
3,46.356547801075436,-6.651046209855001,0.06155,0.06155,Shen2020
3,46.238968315437575,-6.404046209855001,0.07865,0.07865,Shen2020
3,46.12936985997287,-6.490046209855001,0.10969999999999999,0.10969999999999999,Shen2020
3,47.48328475104143,-7.891393313477884,0.6536500000000001,0.6536500000000001,Shen2020
3,47.35682199157273,-7.413393313477884,0.32805,0.32805,Shen2020
3,47.21464512999104,-7.413393313477884,0.32805,0.32805,Shen2020
3,47.13965103829456,-7.045393313477884,0.20350000000000001,0.20350000000000001,Shen2020
3,47.02919325099746,-6.714393313477884,0.1361,0.1361,Shen2020
3,46.91487164246861,-6.5483933134778844,0.11209999999999999,0.11209999999999999,Shen2020
3,46.77308111617885,-6.385393313477884,0.09335,0.09335,Shen2020
3,46.66290531328449,-6.278393313477884,0.083,0.083,Shen2020
3,46.5489014348376,-6.218393313477884,0.07789999999999998,0.07789999999999998,Shen2020
3,46.423241477073354,-6.078393313477884,0.06715,0.06715,Shen2020
3,46.31341778993506,-6.084393313477884,0.0676,0.0676,Shen2020
